用户ID,movie_id,评分
3248,17223,8
14854,5471,10
8800,20377,8
9444,18849,10
8744,1773,10
20447,12032,8
10754,14724,8
13624,17734,10
14782,10636,10
13229,20581,10
3486,6201,10
800,13736,10
12506,14445,8
14554,5394,8
4029,19549,10
26039,8958,8
1654,14517,8
13274,17797,8
16025,4328,8
13574,10849,10
16819,12135,8
9569,19580,10
15454,2574,10
594,14147,8
11145,11066,8
18162,1730,8
19998,6435,10
1517,4006,10
16022,12628,10
891,13022,10
29414,5383,10
4720,17574,10
16022,9509,10
13939,10242,10
9571,18809,8
4944,16109,8
517,22486,8
16054,7280,10
517,16423,10
1570,22788,10
16900,18892,8
23163,4073,10
40145,6288,8
15413,10413,10
11432,11672,8
24683,15436,10
8447,3,8
22788,5955,8
10455,14866,10
22788,11156,8
6629,7652,8
44386,8234,8
1339,17267,8
24683,18561,10
7994,1335,10
23930,8482,8
17290,18829,10
3176,15179,10
33570,16518,10
18548,5515,8
22423,21676,10
6680,9773,10
16547,7206,10
24620,9081,8
1874,10340,10
11298,12318,10
13963,5746,8
13963,1413,8
14893,1883,10
11140,6308,10
7284,11852,10
17355,7212,10
19509,7341,8
10828,8266,8
9318,3024,10
9547,18765,10
10607,20276,10
13632,6193,10
11139,12022,10
26400,4759,10
1897,8845,8
2345,2335,8
6917,14848,10
4847,3389,8
44389,14435,8
26692,11961,10
26895,10013,10
3040,19815,8
11708,21767,8
44390,15913,10
9459,5679,8
7632,5943,10
11987,16072,10
1666,12022,10
23987,10296,10
13685,10253,10
1092,9456,10
44392,17355,10
39123,17515,10
7376,10469,10
8048,11632,10
11443,5676,10
5471,14129,10
44394,3892,8
1552,17649,8
6647,4296,10
13640,19716,10
14044,14826,10
18182,20887,10
14631,19852,10
12546,7997,8
535,15256,8
8225,11258,10
17305,5814,10
14488,16694,10
8801,13751,10
7306,16420,10
12576,21751,10
31357,22776,10
18585,22872,10
7903,80,8
17305,4487,10
12576,16079,10
31357,5825,10
8774,2451,10
10126,7161,8
12073,17664,8
7479,16588,10
8052,14060,10
23496,16018,10
15759,10025,8
7903,15712,8
11725,1864,8
8648,19703,8
6817,11188,10
39035,5907,10
6339,18349,8
26862,8796,10
7219,12395,10
3723,14607,8
13233,20848,10
2391,10130,10
1941,2682,8
12614,3025,8
2439,7491,8
4014,13666,8
24707,21348,8
3187,20436,10
1647,21729,10
13613,19308,10
14773,201,10
9555,2704,10
4784,3844,8
7809,11160,8
11117,12404,4
5804,2804,4
3240,19921,2
29446,10334,4
11568,22623,4
1008,10764,4
6561,15710,4
5005,12977,4
22,9556,4
10608,13133,4
13004,2648,4
6288,11757,4
13266,17856,4
12066,1812,4
42783,10477,4
12095,18105,2
11811,19753,4
13210,9547,4
18026,9062,4
13834,3108,4
517,20043,2
530,8657,4
19565,529,4
12735,20994,4
11775,1878,4
11188,14262,4
19720,6224,4
13332,619,4
4980,18472,4
10076,5317,4
8656,20790,4
31509,4785,4
8040,4461,4
9711,6578,4
3402,13520,2
44408,12035,4
33734,22675,4
24447,9824,4
3354,4739,4
17279,21124,4
1014,8071,4
9198,1443,4
39683,10448,4
7957,5461,4
8351,21561,2
517,21350,4
39683,15490,4
35161,3616,4
21419,13035,4
24319,21224,4
8351,12002,2
517,15613,4
41034,769,4
2719,22659,4
517,19632,2
20902,18676,4
28582,5874,4
5618,9939,4
12050,6925,4
30454,13444,4
21484,12590,4
6189,20595,4
39030,9537,4
17466,17772,2
16227,2232,2
22234,17348,4
11547,18983,4
8481,18006,2
5324,19545,4
44421,18022,4
22061,2317,4
3145,9671,4
44421,9274,4
365,145,4
1047,19101,4
8383,20990,4
15032,8537,4
19074,10781,4
913,18512,4
39064,9774,4
36718,9347,4
12648,19660,2
16439,10789,2
822,6514,4
10,11661,4
12648,1712,2
3913,5710,4
1138,1824,2
2462,22644,4
1611,17355,4
2648,11375,2
41103,4338,4
28030,17596,2
27381,133,2
18107,3937,4
13524,3025,4
27967,21763,4
5031,2560,4
42742,444,4
7018,9551,4
28088,15102,4
25162,4982,4
8816,22955,4
10349,19808,4
23217,12813,2
6558,945,4
23335,21435,4
4508,8384,4
2824,4228,4
5951,19832,2
18714,1985,4
28230,16915,4
1164,12663,2
8579,10474,10
837,19497,10
5378,11084,10
1478,2386,10
7861,2715,8
2160,19631,8
8625,15538,10
5627,738,8
3935,17343,8
2248,19161,8
129,8935,8
13097,16955,10
9322,9065,10
10121,10480,10
8187,14148,8
284,5374,8
1719,17385,8
11140,18825,8
8737,18695,10
18880,10159,8
18837,16679,8
2418,17105,8
8707,22574,10
13602,3512,10
9342,17710,8
7910,3603,8
16,1700,10
14746,6296,10
5571,9054,10
13036,6892,8
4013,8062,10
4753,19231,8
3248,19408,10
10770,14318,8
13486,5092,10
3122,18982,10
8665,12267,8
3122,16343,10
9941,13438,8
8,20961,8
12076,6278,10
6547,6096,8
21877,10497,8
10958,10558,8
13963,7865,8
9977,1823,8
7951,478,8
12981,6092,8
13939,14174,10
40437,3762,8
8783,612,10
9962,11129,8
10506,17056,8
14881,5984,8
32494,21317,8
14495,22789,8
7363,2982,8
8817,4467,10
4932,3060,8
8719,14581,8
13678,5168,8
8017,7823,8
3301,1249,10
11123,5720,8
13675,9145,10
12592,3090,8
1869,22818,8
19289,7173,8
36955,4880,8
4879,14334,8
680,3451,8
6722,2701,8
4879,14279,8
15432,18945,10
19978,19530,10
28335,9735,8
14792,3407,8
13994,18036,10
17919,14106,8
3207,21426,8
3954,22147,8
7555,7059,8
2460,13314,8
16638,22148,8
9991,21935,8
13706,13530,8
12073,20641,8
1759,15645,8
17370,22071,8
4097,21046,8
4334,14369,8
12031,12180,10
9424,10453,8
4807,3244,10
14511,17493,10
21791,2784,8
3530,14733,8
37858,11661,8
24338,19537,10
7885,10682,10
17296,16843,8
11216,16546,8
17378,19263,10
19303,766,10
21258,18734,8
8653,2386,8
2851,13445,8
44485,401,8
15035,4308,10
28304,13573,8
17511,3094,10
13668,383,8
10815,18264,8
19303,12643,10
44485,7859,8
19509,13320,8
15035,11681,10
1078,14306,8
482,15630,8
21844,16768,8
16866,18112,8
34551,22290,10
11223,13559,10
1674,935,8
17549,3948,8
20906,4495,10
32865,14110,8
11223,18037,10
20906,19880,10
3112,2489,10
6676,8329,8
20512,4008,10
5474,5996,8
4834,2918,8
21510,7919,10
1862,19358,8
4,3812,8
19336,19624,10
26871,20360,8
8703,20941,8
19537,154,8
8022,16779,10
9553,3249,8
6855,2289,10
13715,1646,8
924,21498,8
21850,18257,8
7080,13060,8
17299,19892,8
13739,9539,8
6518,10541,8
2811,4735,10
18226,9856,8
5974,9874,8
536,6012,8
2512,8858,8
14874,12095,8
517,21873,8
23054,21307,8
23169,4528,8
2172,11664,8
1535,13400,8
3313,7109,8
21520,7043,8
805,14512,8
29099,19351,10
34779,1177,8
11298,3335,8
678,9995,8
7255,19932,8
4949,18371,8
18338,16061,8
4814,8272,8
26341,20116,8
18876,5501,8
8034,6643,8
12830,6890,8
12464,16780,8
22100,16575,10
17323,1600,10
1520,12319,8
1570,13417,8
17459,2009,8
3159,18444,10
1625,16232,8
11796,16817,8
1807,19332,10
12619,1979,8
8134,17352,8
9286,6944,4
12935,4164,4
1665,2351,4
8351,5770,2
1021,3102,4
18823,22539,4
11246,3965,4
22138,15994,4
6890,11704,4
1017,12238,4
8925,3598,4
3324,22178,4
9936,22998,4
6691,16816,4
12062,15009,4
9950,2896,4
12502,22913,4
10783,16653,4
1188,18371,4
29638,36,4
2185,15359,4
7908,6621,4
13116,5231,4
14086,21688,4
517,17882,2
14885,14717,4
8924,18859,4
2691,15358,4
18571,1769,4
12993,6070,4
16657,22282,4
7186,5541,4
33446,17423,4
10657,2473,4
22834,4978,4
32848,4870,4
10747,6507,4
31975,467,2
16759,20608,2
1704,6819,4
17585,22235,4
2713,17045,4
8742,5545,4
3025,22396,4
19031,22633,4
13914,1826,2
11463,1012,4
22748,3233,2
14055,3327,4
2997,14400,4
71,1249,4
7979,10621,4
22947,1117,4
6951,16494,2
16078,11129,4
30249,879,4
517,21752,4
44502,16500,4
11817,2628,4
8077,6824,4
66,3784,2
19816,12136,4
44506,2672,4
15051,14825,4
13421,9623,4
10828,18166,4
17661,13179,4
8602,13664,4
10828,9800,4
965,12606,4
1047,20393,4
41494,15206,2
6021,21658,4
12578,4276,4
44511,17040,4
6679,22770,2
6241,16703,4
6679,42,2
11333,16602,4
3473,8085,2
19385,20181,4
12645,18882,4
5029,3123,4
702,19034,4
31540,4814,4
6548,6666,4
16236,7173,4
38553,10550,4
15148,4773,2
5029,7923,4
7503,22090,4
1140,21668,2
10149,21992,4
1166,10211,4
13776,10515,4
517,8946,2
1021,15022,2
11421,21664,4
15031,17733,4
28726,8401,4
11155,19498,2
20867,21703,4
13220,196,4
12267,9915,4
1406,11336,4
16,14180,4
20069,6018,2
16,20241,4
27274,17341,4
12565,16546,4
10880,18061,4
517,13040,4
22535,1306,4
16043,15602,4
9615,7232,4
44538,16798,2
44538,11385,2
11366,20471,4
9597,16165,2
10716,15847,4
9060,21484,4
12678,16548,4
9060,6267,4
9612,393,2
6196,15561,4
6980,22373,4
12676,19275,2
16223,4166,4
5571,4163,10
8577,11445,10
517,18511,10
3074,19711,10
1570,19841,10
44558,9545,10
3354,15890,8
514,20060,10
697,20722,10
637,10340,10
3935,7020,10
38404,2179,10
1479,2472,10
3112,6136,10
20412,2712,10
1497,9361,10
31903,16975,10
13411,20233,10
4104,12422,10
11784,8143,10
3349,13849,10
5975,20670,10
17578,19114,10
516,9325,10
8586,17433,10
1554,4588,10
7851,10691,8
3128,11344,10
3955,9137,10
6649,19349,8
14459,4525,10
6020,11257,10
16540,1456,10
13463,13670,10
13198,13791,8
44564,22543,10
20432,9719,8
3154,5622,10
20523,8665,8
1529,22348,10
13492,12850,10
8071,6083,8
2967,8823,10
572,3495,10
1824,16989,10
8592,3714,10
30579,14695,8
22525,848,10
2606,13696,10
3120,10319,8
3996,12147,8
517,13282,10
22401,22862,8
7900,12511,8
4003,14184,10
397,17824,8
14763,1963,10
4835,21165,10
4804,18427,8
1859,18426,10
2248,22135,10
7923,18193,8
3152,16262,8
6547,20868,8
886,17736,10
1547,12902,10
87,22653,8
1530,588,10
7875,17971,8
21894,12937,10
4990,4083,8
1516,15518,8
12426,4179,8
9444,6772,8
1021,5915,8
620,372,10
4287,16200,8
508,20425,8
2418,13003,8
44570,111,10
4875,5065,8
13655,9744,8
9308,15167,8
14033,12940,10
529,8991,10
14470,12040,10
1650,3969,8
5066,15637,8
24656,13935,10
19186,9402,10
4051,14857,10
11162,16687,8
7936,17466,8
15730,6956,10
7868,8243,10
27406,22156,8
14858,19371,10
2588,11169,10
2332,14262,8
1657,20454,8
6022,13469,8
10591,5841,10
9942,4457,10
22743,17997,8
10430,1250,8
6189,6482,10
1008,17529,8
617,1563,10
18880,6814,10
1513,22253,8
16246,6050,10
2172,20574,10
90,11335,8
36835,6517,10
12538,8009,8
7978,9684,8
658,9246,10
6066,21086,8
7516,9175,8
11111,6567,8
7970,22759,8
3138,8717,8
3627,21547,8
10511,19869,8
592,9965,8
6223,7123,10
11708,11368,8
8690,15759,10
3486,5900,8
9899,12257,10
546,20209,10
2482,7132,8
13675,12331,10
6157,22992,10
12510,12072,8
622,10458,8
7862,17429,8
10105,16539,8
12599,9457,10
10751,18040,8
5794,4994,8
65,21949,10
16860,22385,10
12735,2478,10
7879,22490,8
26,6655,8
21437,21949,10
3095,22231,8
4912,22846,10
38663,17705,10
40806,16112,10
8058,5280,8
767,5535,8
9981,20558,8
10040,20738,8
8325,18081,10
767,8058,8
10040,8273,8
891,9705,8
1777,8050,10
5432,22194,10
19351,22706,10
8325,18798,10
553,19009,10
1798,8057,10
18834,16566,8
5563,17206,10
8127,12538,8
8774,15415,10
6776,8261,10
16138,12607,10
4715,20329,8
14522,17474,8
14911,18800,10
3224,2128,8
8647,22352,8
4715,3464,8
14522,10155,8
8647,9703,8
3399,8990,10
1897,18098,10
6160,7737,8
4012,11198,8
16527,19960,10
15783,9547,10
4870,20892,10
9384,1903,8
4855,17755,8
17946,10677,10
36435,7634,10
12448,6209,8
19313,2458,10
1180,22592,10
917,6689,2
1889,6355,4
2615,3706,2
441,12234,4
3175,3161,4
7094,14152,2
22758,2067,4
4345,18170,4
30452,9757,4
6288,6688,2
44583,18287,4
14858,17872,2
5855,18135,4
44584,19141,4
44585,5,2
13720,15895,4
11359,9769,4
11785,15375,4
14116,10654,4
33679,6169,4
15032,9881,4
16267,14496,4
2989,12138,4
800,14201,4
3627,15841,4
25364,20285,4
5953,18466,4
15026,10084,4
6282,20396,4
4753,20181,4
8269,4147,4
33047,12120,4
28258,10553,4
10908,18487,4
23699,14267,4
921,5176,2
19360,17737,4
4830,9270,4
15031,15526,4
5422,9680,4
5283,16225,4
39352,18329,4
5835,19599,4
19628,14822,4
6359,3636,4
44592,11266,4
15617,10224,4
1219,2049,4
18701,13,4
10834,15381,4
3716,18004,4
12195,8751,4
8925,5619,4
22558,12683,4
6476,941,4
17631,18277,4
4348,2599,4
4348,8754,4
10951,15258,4
2014,1459,4
4388,8849,4
9600,9768,4
34647,3507,4
9620,919,4
5607,799,4
15214,15368,2
9620,11575,4
462,3233,2
11411,17643,4
37048,13724,4
6061,6933,2
13237,12444,4
14393,19660,2
23285,10211,4
3968,5195,4
23070,14159,2
17924,9413,4
25575,138,4
5699,21109,2
517,11032,4
517,20591,4
5226,7333,4
44625,1237,4
21308,20995,4
27564,21511,4
10234,11423,4
24533,17458,4
16350,8553,2
44625,18251,4
34528,12398,4
10234,9687,4
13148,17476,2
5812,20692,2
8564,2338,4
15952,8922,4
38215,7994,4
5792,18338,2
2075,10956,4
517,15215,4
11694,21455,10
1570,17633,8
18192,5993,10
702,2313,10
924,18327,8
44658,15967,8
4229,17637,10
517,6200,8
6005,9627,8
985,1980,10
512,4148,8
8733,22048,10
4005,13068,8
14453,1673,10
6649,15206,8
8583,14805,10
1007,10910,10
10671,2811,8
22078,8438,10
10671,13754,8
20858,20688,10
10413,22659,10
1049,13969,10
9882,2851,8
4751,21509,10
4851,6349,8
8602,6554,10
9987,3877,10
15871,2748,8
6845,17279,10
22764,20227,8
4726,7086,8
13565,449,10
3,15492,8
1957,3137,10
6962,6960,8
8941,4834,8
8941,10093,8
13603,9745,8
8737,6175,10
8945,3371,8
28246,6250,8
8193,1029,8
9548,18477,10
1259,22998,8
909,22113,8
30403,2820,10
9685,18699,8
6725,2617,10
9396,2419,8
6702,9410,10
7865,5669,10
7861,20057,8
6980,5435,10
5404,22387,8
6828,22564,8
11969,13988,10
13198,10025,8
8596,12203,10
2200,6962,8
6834,1217,10
82,10037,8
6128,16411,8
3069,6053,8
6877,128,8
181,15003,10
9386,689,10
3954,12049,10
18808,4214,10
3421,19989,8
2235,21905,8
17305,19454,10
7959,11768,8
6804,15217,8
28049,196,10
9418,3491,8
6834,6747,10
8613,16191,8
9452,19221,8
10069,14878,10
1752,15178,8
25010,14329,10
30810,20935,10
4975,15983,8
15315,2186,8
658,1368,10
13495,19516,8
7914,18417,8
3935,5169,8
23502,22454,10
1908,3111,10
8071,19025,8
10661,16980,10
6857,20032,10
12956,5345,10
27,1571,8
10661,2026,10
4932,17162,10
11248,6409,8
9317,14540,8
7635,968,8
6863,2371,10
51,2298,8
3245,16603,8
5724,1566,10
3293,7747,10
9322,14762,8
1350,19505,10
6212,13692,10
7285,3601,10
6772,14825,8
9524,11872,8
26384,21211,10
9950,16390,10
5505,10174,8
6421,14757,10
25649,19894,8
11708,22323,10
17896,1405,8
17432,1183,8
20850,16097,10
6080,20726,8
5569,2212,8
8652,3839,8
3525,18948,8
7872,13937,8
7653,22994,8
1547,2159,8
6663,19396,8
1499,348,8
9963,4747,8
13947,20774,10
8811,11721,10
12969,13195,10
8811,18243,10
2357,14820,10
7872,702,8
12969,3165,10
2417,21589,8
4165,2266,8
1496,23028,10
12018,19055,8
549,9744,8
2207,12374,8
5998,8494,8
945,9894,8
9362,6949,10
5395,8007,10
18013,11713,10
8836,1233,8
17331,9562,8
7967,449,8
24620,653,8
6723,18725,8
3349,379,10
13021,2814,10
28674,3179,8
945,7641,8
5502,17870,8
9362,15954,10
8797,15961,8
8708,19005,8
7348,11303,10
7994,12337,10
13439,18613,8
8673,5900,10
13009,14814,10
2302,10777,10
3329,22023,8
1060,12793,8
1060,12158,8
8817,7281,10
14782,4849,10
2439,17414,8
18611,1095,10
1552,20571,8
851,20763,8
29412,21833,8
12446,21689,8
9770,5523,10
935,17050,10
14779,6946,10
517,12301,8
17888,18902,8
20883,15316,8
19348,7817,8
829,8349,10
3486,17857,10
16900,21511,10
13083,2355,10
9906,15998,8
4938,10547,8
18256,9799,8
9919,10863,8
8815,22888,8
1899,2841,8
637,9709,10
1701,20129,8
25657,22866,8
8141,1639,10
18848,4173,10
9342,902,10
9991,16826,8
2439,7720,8
3040,17629,10
22748,3524,8
13592,12676,8
29117,19374,10
9332,10003,10
3077,14565,4
3955,21955,4
6046,2549,4
8602,8792,4
8767,13037,4
14466,11671,4
13624,102,4
6902,3592,4
6782,21884,2
22,17805,4
4894,9562,4
4893,560,4
3193,13061,4
1891,4578,2
2622,2679,4
22521,4571,4
22080,3374,4
5290,15366,4
20897,6946,4
475,3531,4
2043,6860,4
11364,10741,4
14604,7096,4
29117,1588,4
5552,5196,4
12623,18880,4
9901,20869,4
44666,7233,4
10029,20670,4
10536,7537,4
7853,1171,2
12720,6163,4
1762,4880,4
880,9487,4
27844,16844,2
10040,6696,4
610,3580,4
2332,18407,4
6878,7102,4
6288,16682,4
10487,5558,4
12131,10493,4
44668,17417,2
517,20063,4
754,16578,2
734,5090,4
24625,6625,4
11825,21482,4
17378,10112,4
8662,14454,4
24683,18904,2
24786,20370,4
13741,5436,4
5486,8967,4
26433,22784,4
33,22463,4
43324,14829,4
1859,14227,2
6422,20356,4
9635,5104,4
18267,14682,4
22234,21967,4
16209,17388,4
13694,2010,4
15783,11801,4
4929,479,4
6128,17701,4
38215,3836,4
13277,13394,4
19341,11683,4
16940,14482,4
22481,863,4
14130,22303,4
16866,847,4
11178,1772,2
3431,218,4
34005,22401,4
15368,17401,4
29789,16331,4
14101,13348,4
6015,1483,4
1989,155,4
136,22930,4
3002,134,4
17493,21429,4
18733,22778,4
30698,4195,4
24670,18243,4
1128,4989,4
3753,22275,4
20071,16014,4
8303,22084,4
6638,18334,4
24467,10414,4
7021,8313,4
16588,14839,4
23017,16505,2
2757,4670,4
8243,11724,4
2757,1642,4
8243,14498,4
18577,14611,4
31432,11528,4
11701,18382,4
14582,19980,4
29758,14265,4
44703,16546,4
8765,3406,4
13332,6894,4
517,6571,4
44703,6670,4
517,21111,4
25596,18502,4
517,11654,4
9707,17799,4
16267,1996,4
28967,12352,4
21624,22236,2
19628,9076,4
22574,681,2
19357,20461,4
2185,15390,4
5604,4534,4
33194,8996,4
4473,18061,4
18895,13133,4
3871,14895,4
21657,6257,4
31420,18181,2
3871,10367,4
5218,22815,4
18180,6858,2
21657,7771,4
644,13487,4
18332,9804,4
22276,18114,4
8894,16343,4
4158,17792,4
9888,17690,8
6729,14903,8
18555,12356,8
3283,12846,8
22044,15595,10
12433,7477,10
18538,14106,8
7479,19253,10
17331,12439,8
3138,384,8
44725,9541,8
7970,15575,8
30582,15901,8
1719,2181,8
669,1667,8
800,14421,8
9386,1702,8
517,4194,8
15320,7730,8
29469,11080,10
19503,14008,8
3348,13549,8
1849,14166,8
9312,3492,8
8713,4079,8
2482,10364,8
4104,1586,8
7465,15377,8
9984,21626,8
11771,21645,8
32652,16390,8
26705,8841,10
17498,17326,8
13266,7829,8
4085,15661,8
580,19353,8
609,3981,8
609,10628,8
12676,13686,10
7285,20778,8
4361,21457,10
34385,11539,8
3954,3279,8
12464,3105,8
16045,6415,8
637,10894,10
15740,1232,8
9987,9603,10
13087,8818,8
3328,602,10
990,1277,8
9969,14785,8
528,4781,8
3958,12852,8
2173,17140,8
217,21094,10
25010,8789,8
26384,13268,8
1702,19785,8
2173,3386,8
29395,22071,8
10220,6358,8
517,23024,8
37018,11076,8
3187,15393,10
29725,16710,10
1941,12515,8
2473,22454,10
17437,19820,10
877,7854,8
15733,20350,10
36756,1749,8
8642,17474,8
8604,22490,8
2194,19885,8
8604,22694,8
36756,17023,8
5406,2699,8
2194,15286,8
10943,7242,8
7920,5225,8
13210,5165,8
14797,3163,10
10678,2596,8
14753,21668,8
13048,12367,10
8820,14228,8
848,15779,8
13227,18963,10
5515,22945,8
17294,11647,8
17984,21751,8
13202,10963,10
3266,47,10
8820,17928,8
22487,7514,10
8881,954,8
5515,3419,8
11211,2965,8
17458,10461,8
10121,3345,8
13058,10695,8
13202,10009,10
10442,15479,8
5558,20835,8
18589,18608,8
14096,22932,8
6678,9241,8
22790,1656,8
3530,6857,8
8740,3580,10
8740,1677,10
9412,5511,8
29793,8301,8
12484,10828,8
3530,10921,8
10057,12066,8
18616,15653,8
8874,15761,8
9359,21591,8
6676,17464,8
4840,1023,8
18013,3582,8
9770,18943,8
23152,9713,10
15995,16079,8
17495,18240,8
2312,22372,8
11796,302,8
22440,22169,8
9359,20748,8
517,14787,8
24304,22636,8
14080,2394,8
14022,7872,8
9909,14854,10
6339,9881,10
2191,3385,8
9323,22207,8
27602,13788,8
3426,14247,8
8735,20706,8
14520,20713,8
5452,2795,8
16947,10277,10
12510,15316,8
13005,9907,8
722,15299,8
27602,6737,8
3426,3053,8
4633,9713,8
44732,2829,8
14580,21526,8
33172,8251,8
6897,18987,8
18609,21100,8
10430,3790,8
11965,20617,8
1552,13878,8
19314,19842,8
10540,16934,8
16890,18930,8
8974,4699,10
8774,8434,8
16890,11200,8
8974,5267,10
121,2339,10
18815,10076,8
17481,8226,10
19946,18028,8
37781,1757,8
2447,16027,8
3434,22655,8
8835,17147,8
38663,1617,8
43066,21746,10
15020,3089,8
13963,14585,8
8725,9210,8
8120,553,10
14997,5082,10
851,22700,8
8037,22249,8
8138,16039,8
517,17225,10
44390,15657,10
1624,20373,8
6719,19070,10
22457,9411,10
2357,1484,8
2968,13385,10
14551,21022,8
44738,3275,10
11831,1417,8
11443,9817,8
15334,12584,4
12446,9743,2
26121,14877,4
14581,2037,4
14099,8061,4
17453,17455,4
3354,23033,4
12073,22287,4
12457,5470,4
3269,430,4
9316,6673,4
23508,16391,4
517,20223,4
4990,17799,4
2214,6783,4
9576,5079,4
4388,10075,4
4397,2015,4
8045,9443,2
8701,13839,4
6856,10891,4
11470,7637,4
1870,4046,4
28001,19200,4
6875,6127,4
7638,5476,4
13994,5698,4
17339,19979,4
12524,12342,4
6769,20506,4
747,17537,4
28302,9093,4
32642,2538,4
23489,11369,4
27426,20778,4
7656,16621,4
14043,5422,4
1203,8209,4
2319,4203,4
1587,12915,4
8326,925,2
22534,19196,4
517,20758,4
12709,2930,4
477,11958,4
4575,4733,4
12249,8080,4
12249,12487,4
16866,14142,2
23987,7245,2
15194,21975,4
1775,5590,4
8945,12235,4
38644,13834,4
6186,22763,4
35143,19712,2
4405,11159,4
6997,21162,2
16189,5017,4
23266,12640,2
32952,21113,4
6215,3627,4
8045,15099,4
30302,16319,4
24684,15058,4
6975,4334,4
23219,14772,4
26073,20,2
20822,879,4
2359,7545,4
11145,8690,4
6454,316,2
6596,8383,4
5777,7703,2
17058,9282,4
10938,18209,2
25862,6203,4
3248,858,4
2042,13916,2
7363,19272,4
584,20317,4
8295,17692,4
12765,10859,2
13788,13985,2
3943,18897,4
517,7413,2
1259,18810,4
517,16296,4
56,11184,4
35224,6365,4
2075,18227,4
17253,5724,4
9708,21532,4
6657,20491,4
2069,21374,4
27018,12920,4
7516,18375,4
12305,6507,4
32993,8779,4
11197,5891,4
6394,12122,4
7516,10756,4
32993,8912,4
15291,17054,4
18772,2719,4
32339,1386,4
26613,5720,4
1092,13983,2
37291,7882,4
21943,11890,4
27088,1889,4
9035,19173,4
13155,12486,4
39579,8091,4
13184,11657,4
33511,12789,4
1570,20821,8
857,7324,8
316,14757,8
13557,2324,8
533,10690,10
3955,15577,8
963,504,8
13972,18044,8
514,15943,8
8602,19744,10
2321,17380,8
21522,2536,8
12004,22408,8
13417,1267,8
15035,1067,8
3283,12997,8
8604,4666,8
4954,16718,8
976,18633,8
87,22049,8
10041,20562,8
29046,6676,8
4851,2798,10
1744,15373,10
21279,12822,8
5406,17195,8
15652,21062,8
12001,21535,8
12433,12083,8
4793,15542,8
4016,13873,8
3421,1809,8
7865,5678,8
6180,19828,10
6179,18124,10
10430,1139,10
528,4855,10
2251,22622,8
7854,22608,8
5376,19254,10
9459,5993,8
9950,2714,8
17444,17352,10
21860,4439,8
17444,15060,10
7904,9578,8
8641,8614,8
580,17301,10
27952,12281,8
14330,8148,10
8877,8424,10
27588,11378,8
21409,12679,8
609,12407,10
7944,629,8
7895,19788,8
13036,5563,10
10531,8585,8
10488,842,8
14096,1460,8
5998,2024,8
10395,22259,8
26038,7699,10
18541,11108,10
1164,9659,8
517,17550,8
16857,14139,8
5391,16082,8
10341,7244,8
1752,8424,8
3098,9526,8
14977,14958,8
5,13206,8
3098,15678,8
27940,22650,8
14977,10795,8
5804,2578,8
28981,21303,8
7978,16715,8
4842,9850,8
13223,8656,8
5533,19329,8
23529,14918,8
10657,9340,8
4966,8607,8
7959,12423,8
40748,1172,8
15328,10221,8
22743,6196,8
6951,2162,8
810,22565,8
7967,4614,8
8083,18714,8
10635,5055,8
13724,9429,8
12059,1957,8
6817,13651,8
35340,6730,8
8905,4478,8
15307,21600,10
8737,10144,8
656,15513,8
10990,15698,8
14857,2225,8
5601,7825,8
2332,21739,8
19310,8008,8
13236,21749,10
12006,948,8
17481,22675,10
12066,9364,8
3328,21621,10
29439,10325,10
10544,3602,8
15160,17726,8
428,22179,10
8675,7533,8
7809,21581,10
517,890,10
12599,2413,10
9506,5118,10
637,1744,8
13205,11503,8
8726,20910,10
31314,13841,10
20522,22200,10
16547,17332,8
3288,9853,8
29415,4306,10
10759,13164,8
4942,22026,8
2851,21457,8
10396,7019,8
5416,11405,8
10037,4984,8
32286,11744,8
10759,8317,8
9409,20040,8
4442,8299,10
517,19274,10
8110,18022,8
3365,12635,10
38721,13988,10
10464,5615,8
5395,6452,8
9540,11012,8
8015,7047,10
5416,19779,8
8599,3673,8
1729,6466,8
8019,7897,8
6676,18244,8
8881,21404,8
6676,4428,8
19935,7740,8
31417,19738,8
21246,8875,8
9974,19013,8
27980,11741,8
33477,1240,10
10537,22171,8
34716,11507,10
9909,22044,8
20830,3758,10
7851,21131,8
6034,13608,10
1837,8411,10
23235,12847,2
6238,12333,4
6180,16582,4
1945,22756,4
37942,19787,2
10477,10295,4
8806,10002,4
14775,20451,4
2158,8191,4
10903,21278,4
6957,3099,2
9601,17507,2
8665,13180,4
23908,21942,4
1126,22037,4
2462,17076,4
16070,22501,4
13466,7983,4
13747,6231,4
20567,1577,4
13466,667,4
6372,1815,4
44837,6254,2
8905,5855,4
1825,3308,4
4388,17552,4
7399,15852,4
13436,14823,4
23195,20201,4
8159,13290,4
12166,15711,4
44839,19262,4
10405,15908,2
17915,22631,2
18195,5643,4
32760,16121,4
11840,9278,4
22129,3439,4
38527,2561,4
2002,16476,4
16198,12661,4
8628,19071,4
25092,21484,4
37926,8871,4
10957,17374,4
20558,17348,4
3422,13493,4
990,6735,2
6929,4071,4
11363,13051,4
22827,20817,4
2075,522,4
6360,10631,4
23060,11059,4
517,6555,4
32962,6657,2
8220,11732,4
16659,16841,4
2431,11337,4
904,3350,4
33002,12769,2
9622,2249,2
44861,8045,4
14054,14734,4
26498,4180,4
979,9788,4
2658,1522,2
14398,21187,4
10908,20736,2
560,10908,4
15214,10002,2
10737,6327,2
23193,19531,2
28961,14570,4
8240,5372,4
